ID,Review Date,Location,Hotel/Restaurant name,Review
rn566066705,"Reviewed March 12, 2018 ", Karon Beach,EAT. bar & grill,The food is amazing. It was my husbands 55 th birthday and he said it's the best meal he's ever had !!!! Chataeubriand is to die for. Best place we've eaten by far and staff lovely. Big thanks to the manager for making my hubby...More
rn565603390,"Reviewed March 10, 2018 ", Karon Beach,EAT. bar & grill,Please if you want a wonderful meal that melts in your mouth then is restraurant is it. I ordered the pepper steak with thin sliced potato. Best steak I've eaten ever nothing comes close. My wife had the lamb shank with red wine sauce and...More
rn565573372,"Reviewed March 10, 2018 ", Karon Beach,EAT. bar & grill,Food in this place is lovely and very friendly staff (especially woody!) Best food we have tried in Phuket !More
rn565572988,"Reviewed March 10, 2018 ", Karon Beach,EAT. bar & grill,"Was sad to of found this place on my second last day or I would of went everyday! Food is amazing and all staff very friendly and helpful especially Woody, he made us feel very comfortable and is a really nice guy. I got sea...More"
rn565545061,"Reviewed March 9, 2018 ", Karon Beach,EAT. bar & grill,We selected this restaurant based on the positive TripAdvisor reviews and it certainly lived up to the hype. We did not book but turned up on a Friday night to find it quite full. We were seated at the bar and a very informative waiter...More
rn565265288,"Reviewed March 8, 2018 ", Karon Beach,EAT. bar & grill,"Thank you so much to this wonderful restaurant for the incredible food and service we experienced on our trip.
We became hooked as soon as we discovered it and ate dinner night after night. It's a very well organized/ staffed restaurant that is clean and...More"
rn565242138,"Reviewed March 8, 2018 ", Karon Beach,EAT. bar & grill,Upscale food and wine selection with air conditioning! If you have ever been to Thailand you understand why that's important. Check it out. Its easy to drive by and miss it but don't do that!More
rn565198268,"Reviewed March 7, 2018 ", Karon Beach,EAT. bar & grill,After loong day in himalaya we are really looking for such kinds of restaurants. We had ordered some Bar & Grill get fast service great and testy. We had some beer there too. We had great evening there. Great deserts tooo <U+270C>More
rn565046841,"Reviewed March 7, 2018 ", Karon Beach,EAT. bar & grill,"Eat is the most unique restaurant. Owner/chef friendly and engaging. His staff is stellar! Ah, the food....well nothing less than superb! The owner promised an amazing meal and he delivered! Best restaurant in Phuket! A must stop if in Phuket!More"
rn564793735,"Reviewed March 5, 2018 ", Karon Beach,EAT. bar & grill,"Loved this restaurant. It had a very eclectic, industrial vibe to it, complimented by sleek, wooden furniture. We came in with a group of 12 and had no problem getting a table. The service was great and the staff was lovely. The owner took the...More"
rn564520298,"Reviewed March 4, 2018 ", Karon Beach,EAT. bar & grill,"Burger and the wagyu steak both are awesome very tasty and juicy, French fries also very nice. Service very friendly.More"
rn564484472,"Reviewed March 4, 2018 ", Karon Beach,EAT. bar & grill,"We went without reservation in the evening and it was great to find a table. The restaurant is small, the food is great, esspecialy the lobster soup and all the beef dishes.More"
rn564448792,"Reviewed March 4, 2018 ", Karon Beach,EAT. bar & grill,Had an amazing burger here! The meat cooked rare is so good and the caramelised onions are to die for! Also the garlic potatoes are unreal. The cocktails were also really good. The staff were so friendly and attentive and the owner makes an effort...More
rn563956901,"Reviewed March 3, 2018 ", Karon Beach,EAT. bar & grill,"We were really fancying a good steak and took to trip advisor to help us out!! And it was the right decision.<f0><U+009F><U+0098><U+0080>
We hadn? booked do did have a bit of a wait but this wasn? a problem, as we sat and had a drink...More"
rn562832644,"Reviewed February 25, 2018 ", Karon Beach,EAT. bar & grill,"We were s company with 18 people visiting the restaurant together. From the first second we got fast and great service.
The meny offers great meat dishes with very high quality. I ordered a burger with french fries, it was nicely served and tasted delicious!...More"
rn562604344,"Reviewed February 24, 2018 ", Karon Beach,EAT. bar & grill,"Went to eat for a evening meal, having only just arrived in Phuket. It was awesome, lovely restaurant, not too crowded and brilliant staff who were so friendly. The owners also takes his time to talk to everyone that goes in. I had had beef...More"
rn561386733,"Reviewed February 18, 2018 ", Karon Beach,EAT. bar & grill,"Fantastic meal, an owner who genuinely cares about his cuisine and great Belgian beer. Loved my flank steak and the Kwak beers went down like a treat. I'd go there every day if I could.More"
rn560973591,"Reviewed February 17, 2018 ", Karon Beach,EAT. bar & grill,Great food and nice Swedish owner. Great place for steaks! Awesome meat <f0><U+009F><U+0091><U+008D>little bit bad noise from the road.More
rn559212043,"Reviewed February 8, 2018 ", Karon Beach,EAT. bar & grill,This place is owned by a Swedish chef! I had the best meat here that I ever had in my entire life and Ive eaten In five star resturants. I had the lamb and the beef chateaubriand. Both excellent! Well worth the trip to come...More
rn558937909,"Reviewed February 6, 2018 ", Karon Beach,EAT. bar & grill,"Really great burgers, great fries, great cocktails, fantastic service. Definitely recommended.
Charming little place off a busy street where you can enjoy welcome air conditioning. They have expensive menu options, mostly meats, but also very reasonable and tasty options. Well worth the walk.More"
rn558836805,"Reviewed February 6, 2018 ", Karon Beach,EAT. bar & grill,"Best steakhouse in Phuket. Fantastic meat, good wines and superb service from the owner and his staff.More"
rn558819341,"Reviewed February 6, 2018 ", Karon Beach,EAT. bar & grill,"Located close on a street parallel from Karon beach, EAT is a western/European focused restaurant with MEAT as main component in most menu choices.
But that? a good thing when they serve the meat this tender and juicy. Together with friendly staff who like to...More"
rn558795439,"Reviewed February 6, 2018 ", Karon Beach,EAT. bar & grill,Very good food and service! Absolute 5 star rating. It was recommended from a friend and it certainly didn? disappoint. Visited Kata/Karon/Patong in 14 days and this restaurant was the best food we had all vacation.More
rn558726435,"Reviewed February 5, 2018 ", Karon Beach,EAT. bar & grill,The food here was amazing! Definitely recommend! The staff were very friendly and the price was also good.More
rn558465212,"Reviewed February 4, 2018 ", Karon Beach,EAT. bar & grill,Have been to EAT twice now and going a third time tonight for our last meal before we head home. It's a bit pricey compared to others we've tried but worth it. The steak is delicious. Cooked to perfection. Strange thing is they never ask...More
rn558052258,"Reviewed February 3, 2018 ", Karon Beach,EAT. bar & grill,"We were searching for a restaurant with good Western style food options and we came across Eat.
When we approached the restaurant, we were immediately greeted by a man that I believe is the owner. He was friendly and showed us to a table inside....More"
rn557651903,"Reviewed January 31, 2018 ", Karon Beach,EAT. bar & grill,"Best restaurant in Phuket, great choice of meats and good wines ; feels like home.
If you like meat go for it!
Highly recommended!"
rn557254978,"Reviewed January 29, 2018 ", Karon Beach,EAT. bar & grill,Great food and service. Had an Angus burger. Great meat and perfectly cooked served with classic sides.More
rn557083535,"Reviewed January 29, 2018 ", Karon Beach,EAT. bar & grill,"This restaurant is truly amazing if you are a meat eater! Everything from their steak, lobster, to sea bass is incredible delicious and rich! We had to come back twice as the food was so good! I also highly recommend getting a mojito bucket aka...More"
rn557062077,"Reviewed January 29, 2018 ", Karon Beach,EAT. bar & grill,"Great garlic bread, burger was very juicy, tasty pasta and the mojito was amazing! (recommend getting a bucket!)More"
rn555747400,"Reviewed January 22, 2018 ", Karon Beach,EAT. bar & grill,"went there with colleague for dinner. we had good food but so packed, so the waiter/waitress couldn't provide good enough service. we had to ask everything twice, at leastMore"
rn555553126,"Reviewed January 22, 2018 ", Karon Beach,EAT. bar & grill,Well not only I can say great food and customer service. I left my wallet in a back of a taxi with all my cards and money in and managed to get back to the restaurant and the owner managed to get hold of the...More
rn555493502,"Reviewed January 22, 2018 ", Karon Beach,EAT. bar & grill,"Tuna for starter, chateaubriand for dinner, cheesecake for desert..amazing! No wonder they are rated nro 1 restaurant here! Not cheap, but worth the money.
Mojito was good also :)"
rn555471668,"Reviewed January 22, 2018 ", Karon Beach,EAT. bar & grill,"Saw great reviews on trip advisor and decided to try it!
The restaurant prides itself quite justifiably on the food it serves!
We had half a lobster to start with followed by chateaubriand which was the best I have ever tasted! In fact it was...More"
rn555063350,"Reviewed January 20, 2018 ", Karon Beach,EAT. bar & grill,"We came here without a reservation, but we were lucky and got us a table inside the restaurant.
The food was amazing. We tried the chautebriand original after the owner recommended this to us. And we were not dissapointed. Tender meat and great side dishes....More"
rn554387500,"Reviewed January 17, 2018 ", Karon Beach,EAT. bar & grill,"The best place on Phuket!!!! Kitchen is wonderful, best meat I?e ever tried in my life, it? so soft! Very tasteful lobster soup. I was very happy to find this place, as it made my stay perfect.More"
rn554309109,"Reviewed January 16, 2018 ", Karon Beach,EAT. bar & grill,This restaurant is a gourmand paradise. Meals here are not only delicious but also served in a creative way. Just try lobster cappuccino soup to experience both. Another advantage is a decent choice of imported drinks. For instance kwak beer ( check the attached photo)...More
rn554197077,"Reviewed January 16, 2018 ", Karon Beach,EAT. bar & grill,"If you are looking for a good place to eat whilst you are on holidays in Phuket, then this restaurant is a great option. Clean, friendly, good atmosphereMore"
rn553734276,"Reviewed January 14, 2018 ", Karon Beach,EAT. bar & grill,"For 10 days we have lunch and dine around the day and this is definitely the best restaurant.We ate a lobster soup, lobster capuccino and for the main foie gras ,pene with beefgorgonzola and beef tartar .I dont know whats better!! The staff is really...More"
rn553088881,"Reviewed January 10, 2018 ", Karon Beach,EAT. bar & grill,"A comfortable place to eat, to take a drink and to keep cool. Amazing food, Asiatic and European. No doubts to chose it again"
rn553069651,"Reviewed January 10, 2018 ", Karon Beach,EAT. bar & grill,"Spotless delivery straight through - we are def going again! The meat is truly something extra and, of course, to watch the owner taking care of every customer in a great and genuin way! Thanks!More"
rn552712394,"Reviewed January 9, 2018 ", Karon Beach,EAT. bar & grill,Visited eat early January and was pleasantly surprised with the food and service. A great little restaurant in the heart of Karon.
rn552506311,"Reviewed January 8, 2018 ", Karon Beach,EAT. bar & grill,"Having traveled the world - and feel lucky to have done so - never have I experienced amazing food like this ! What a fantastic food experience!
We booked a table - advisable may I add, arrived and welcomed by Chris - the owner -...More"
rn551990917,"Reviewed January 6, 2018 ", Karon Beach,EAT. bar & grill,"High quality food, fresh and nice ingredients, very occidental style (which we liked since we wanted a scape from Thai food), nice attention and family/friends ambient.More"
rn551982622,"Reviewed January 6, 2018 ", Karon Beach,EAT. bar & grill,"Great food, great service, all round great dining experience in Karon. Also catered well for our children. Definitely happy we dined at EAT."
rn551969494,"Reviewed January 6, 2018 ", Karon Beach,EAT. bar & grill,"Have just finished a really nice meal at EAT. I started with tomato bruschetta which had the nice twist of being based on a brioche style bread, my wife and 10mth d daughter had garlic bread with cheese. Both dishes were delicious. We then all...More"
rn551891531,"Reviewed January 5, 2018 ", Karon Beach,EAT. bar & grill,"This restaurant offers very high quality dining with excellent ingredients and is highly recommended. Obviously one should expect to pay a little more than the average restaurant on Karon Beach, however the price is still relatively good. This restaurant is very popular so ensure you...More"
rn551747201,"Reviewed January 5, 2018 ", Karon Beach,EAT. bar & grill,"Excellent chateaubriand, very interesting lobster capuccino (my first ever). Understated cuisine which is worth every penny. Welcoming place, which I will be happy to revisit.More"
rn551654672,"Reviewed January 4, 2018 ", Karon Beach,EAT. bar & grill,"When we arrived there was a notice that they were out of meat for the angus burger, but we decided to try it out. We got the pesto chicken salad and the beef penne. My boyfriend said the beef penne was the best meal he's...More"
rn550791623,"Reviewed January 1, 2018 ", Karon Beach,EAT. bar & grill,"My wife had already scoped this place out on tripadvisor before we went, and I had looked at the menu and was looking forward to their burgers!
Not knowing exactly where it was from our hotel, we jumped on a tuktuk or Phuket? equivalent.
We...More"
rn550766196,"Reviewed January 1, 2018 ", Karon Beach,EAT. bar & grill,"We were in the mood for burgers after many nights of thai food and this place not only hit the spot, it below us away.
The burgers are amazing, the service was great and the have good beer options.
Good to know: when you order...More"
rn550670649,"Reviewed January 1, 2018 ", Karon Beach,EAT. bar & grill,Had a wide selection of food for adults and kids. Wide range of drinks. Tasty food great atmosphere with good value for money.More
rn550604314,"Reviewed January 1, 2018 ", Karon Beach,EAT. bar & grill,"We saved the best for last! After a week in Karon with good, better ,and some not so good food and service, we hit jackpot at EAT bar and grill. Christer (the general manager and head chef) recommended the Chateaubriand and all four adults went...More"
rn573207151,"Reviewed April 14, 2018 ", Choeng Thale,Siam Supper Club,Great service and the best French onion soup you will ever have and for dessert cheese cake with a hint of passion below
rn572978032,"Reviewed April 12, 2018 ", Choeng Thale,Siam Supper Club,"I was visiting Thailand with my Mother to celebrate her 80th birthday and this restaurant was recommended...they said ""it has style and class and Mom would feel right at home"" and wow, did she ever. From the moment we walked in, this place was an...More"
rn572785188,"Reviewed April 11, 2018 ", Choeng Thale,Siam Supper Club,"We visited last night and could see instantly why it's number one on TA. They offered pick us up from our hotel and drop us back too.
We tried a few different cocktails and everything tasted really good. The crab cakes, ribs and burger were...More"
rn572657582,"Reviewed April 11, 2018 ", Choeng Thale,Siam Supper Club,"Had dinner here twice in a week, they pick you up and return you from you hotel for no charge, menu has everything. Free Bottles of water"
rn572550365,"Reviewed April 10, 2018 ", Choeng Thale,Siam Supper Club,This is a must for us for every Phuket Holiday. Always friendly and high end professional service and delicious dishes. Incredible wine list and cellar in a luxury designed ambience. Best dishes in the menu. Tenderloin Steak and Spare Rips as well as Cr?e Brul?..More
rn572431388,"Reviewed April 10, 2018 ", Choeng Thale,Siam Supper Club,"Finally I can say I write a review.
I went here a few times and I always thought it's a one time wonder but it was always amazing doesn't matter what we ordered.
Just make sure to book a few days prior you wanna stay...More"
rn572342429,"Reviewed April 9, 2018 ", Choeng Thale,Siam Supper Club,Just an overall nice experience. Table of 4 and we were all very satisfied with our meals and service. Recommended.
rn572221911,"Reviewed April 9, 2018 ", Choeng Thale,Siam Supper Club,We had dinner here on our honeymoon. We thought it would be a nice departure from the usual local fare. The food was OK but nothing to write home about. This would have been a respectable 3 star meal if the burger didn't make us...More
rn572098285,"Reviewed April 9, 2018 ", Choeng Thale,Siam Supper Club,"SSC managed to slot in our party of 5, at the very last minute, despite being totally full. Although we knew they needed the table back for a previous booking at 9pm we were not rushed at all. We ordered a very broad selection of...More"
rn572054557,"Reviewed April 8, 2018 ", Choeng Thale,Siam Supper Club,"The supper club is a fantastic place with a menu for all. No child's menu available but small portions avail on everything. A very interesting venue with amazing photos and memorabilia. Staff were amazing and funny and made you feel at home immediately.
Great food...More"
rn571862620,"Reviewed April 8, 2018 ", Choeng Thale,Siam Supper Club,Called this restaurant tried to book at very short notice after finding on TA only to find fully booked (I now know why)spoke to Ben who apologised but said he could find space at the bar. When we did arrive they managed to accommodate us...More
rn571792801,"Reviewed April 7, 2018 ", Choeng Thale,Siam Supper Club,"Restaurant has really good atmosphere with fabulous music and a wealth of interesting pictures around the walls. Food does not disappoint, very good on both visits we made, wine list is extensive but also expensive. All round a restaurant to be recommended."
rn571599170,"Reviewed April 6, 2018 ", Choeng Thale,Siam Supper Club,Excellent setting just outside of Laguna resort. Excellent food choice with western food a plenty if thai food not yr thing. Thai food was excellent. Extensive drinks choice with cocktails and good wine. Staff excellent well worth a visit
rn571250637,"Reviewed April 5, 2018 ", Choeng Thale,Siam Supper Club,"Fantastic food and even better hospitality. Had such a great experience that I had to come back the next day. I would come here for a relaxing dinner or just for drinks at the bar.
Cheers!"
rn570930231,"Reviewed April 3, 2018 ", Choeng Thale,Siam Supper Club,"We visit Phuket 4 times a year and always make sure to book a dinner on Monday Jazz night at the Siam Supper Club. The food is excellent (definitely recommend the crab cake, mussels and steak!), the ambiance exceptional and we are always warmly welcomed...More"
rn570104316,"Reviewed April 1, 2018 ", Choeng Thale,Siam Supper Club,"We enjoyed a very tasty meal at the Siam Supper Club. Great service and well cooked and presented food. Just one point to note, tables are very close together - not so much of an issue when part of a group, but when dining as...More"
rn570067346,"Reviewed April 1, 2018 ", Choeng Thale,Siam Supper Club,This restaurant offers a variety of excellent Italian American cuisine with outstanding customer service. The hotel picked us up and dropped us off from our hotel without us even asking. What a wonderful surprise. Each dish was cooked to perfection and the drinks kept flowing....More
rn569884348,"Reviewed March 31, 2018 ", Choeng Thale,Siam Supper Club,"We really appreciated the decoration, the ambiance and the service. After all these excellent reviews we expected more by the food. The cheese on the top of the onion soup was not very tasteful, we would prefer it with gruy?e, like the French traditional one....More"
rn569793883,"Reviewed March 30, 2018 ", Choeng Thale,Siam Supper Club,"We went to Siam Supper Club on a Monday night - Jazz night! Such an exceptional atmosphere, one which you would not expect in Phuket. The decor is absolutely stunning. We had incredible food and drinks, staff is super friendly and attentive - best meal...More"
rn569020727,"Reviewed March 26, 2018 ", Choeng Thale,Siam Supper Club,"We have been back to Siam Supper Club after a year and their positive spirit in serving excellence is unbroken. Great ambiente, food and service. Always a treat to be back and meet the owner, management and staff. Great entertainment. Have a drink at the...More"
rn568855120,"Reviewed March 26, 2018 ", Choeng Thale,Siam Supper Club,"In my opinion this is top 5 restaurants in Phuket!
Very well combined design in the main area mainly of dark wood and Black metal.
Kitchen is open and any customer is able to see how his meal is prepared.
Current chief has been in...More"
rn568638445,"Reviewed March 25, 2018 ", Choeng Thale,Siam Supper Club,"Top notch food, service and atmosphere. Very well trained staff who speak excellent English. Was particularly impressed with the decoration - vintage photos cover the walls giving the place a real New York Jazz bar feel."
rn567719945,"Reviewed March 20, 2018 ", Choeng Thale,Siam Supper Club,"Our reservation request was quickly responded over email from Ben. Due to confusion on the part of our hotel the restaurant kindly sent their car to pick us up. (Fantastic touch even before we got to the restaurant).
We were greeted warmly when we entered...More"
rn566601474,"Reviewed March 15, 2018 ", Choeng Thale,Siam Supper Club,"My husband, 16 month old son and I ate here when we were staying in the Laguna area. The food was excellent (especially the burger and ribs) the restaurant itself was very smart with great music, and the staff were extremely kind - particularly considering...More"
rn566439923,"Reviewed March 14, 2018 ", Choeng Thale,Siam Supper Club,"This place is superb <f0><U+009F><U+0098><U+0080><f0><U+009F><U+0098><U+0080><f0><U+009F><U+0098><U+0080>
Fantastic service....extremely well trained staff.....who are very attentive to their customers.
Themed surroundings....and then.....there is the food...
The food is absolutely amazing
Top class...simple and sophisticated
Must visit"
rn566192469,"Reviewed March 12, 2018 ", Choeng Thale,Siam Supper Club,Enjoyed my pepper steak dinner as always but the big & positive surprise came when SSC presented my mother with a lovely birthday cake on this special ocassion. Perfect service!
rn566172680,"Reviewed March 12, 2018 ", Choeng Thale,Siam Supper Club,This restaurant is highly rated for good reason. Great ambience and impeccable service. The general manager in particular (Ben) was exceedingly hospitable. Tha steak and barramundi were very good although the spaghetti Bolognese was a little ordinary.
rn566014712,"Reviewed March 12, 2018 ", Choeng Thale,Siam Supper Club,"USDA prime rib, amazing wine selection, live Jazz on a Monday night and to top it off...air conditioning! These guys are putting the perfect in perfection! Awesome place well worth a visit"
rn565937585,"Reviewed March 11, 2018 ", Choeng Thale,Siam Supper Club,"Unfortunately food is really under minimum expectations for international standard. Need to pay attention to dishes execution (over garlic in lobster ravioli, and also some incident in the desert) but nice for drinks on Monday with live jazz"
rn565364649,"Reviewed March 8, 2018 ", Choeng Thale,Siam Supper Club,Great Restaurant near the Laguna. When you are inside - feels like somewhere in Paris. Dishes are super! Especially steaks! Recommend for all meat and wine lovers.
rn564969354,"Reviewed March 6, 2018 ", Choeng Thale,Siam Supper Club,"Was a good experience here, good food, friendly staff, specially Chris has a nice service and professional. overall I give 5 stars. Will go back next trip"
rn564430650,"Reviewed March 4, 2018 ", Choeng Thale,Siam Supper Club,"A great Uber cool place that you'd not expect to find in Phuket.
I always make a point on book ending my trips with good food and wine, this place ticked the box nicely for my first stop.
Dinner was great, food extensive without being...More"
rn563687066,"Reviewed March 2, 2018 ", Choeng Thale,Siam Supper Club,"Visited tonight, our last night in Phuket, and we were so pleased that we made it....The service, and food were totally amazing. Nicest chicken I have ever tasted and likewise the seared tuna for my husband. Puddings were also perfect -passion fruit cheesecake and dark...More"
rn563500879,"Reviewed March 1, 2018 ", Choeng Thale,Siam Supper Club,We were 8 of us and each one ordered different dishes. EVERYONE commented that their food was amazing. Their speciality is the lamb rack; and the pasta was very tasteful. This is certainly a recommended restaurant. Would suggest that you go on a Monday night...More
rn563365700,"Reviewed February 28, 2018 ", Choeng Thale,Siam Supper Club,"A year on from our last visit to the SSC, I made a email reservation (highly advised) for the Monday Jazz night . I was contacted by the General Manager Ben Hoggan-Saxby, who confirmed our table reservation within 12 hours. As usual the standard was...More"
rn563318711,"Reviewed February 28, 2018 ", Choeng Thale,Siam Supper Club,"The SSC is something of an anomaly ?a high-class restaurant in a small town in the centre of Phuket ?but it shouldn? be under-estimated.
Everything about the SSC is ?igh-end??the d?or and style, the service, the food and the wine. Ah,...More"
rn563187689,"Reviewed February 27, 2018 ", Choeng Thale,Siam Supper Club,Visited three times this holiday and earlier last year - such a fab find...from the easy jazz to the fab food and cocktails I honestly wouldn? want to go anywhere else for what I know is going to be a really terrific meal and evening...More
rn563168330,"Reviewed February 27, 2018 ", Choeng Thale,Siam Supper Club,"Had the best crab cakes me and my partner had ever eaten. Ambience was lovely, where the lights were dimmed down.
Unfortunate that me and my partner dont drink. otherwise we wuld have reserved a seat at the bar counter."
rn563120871,"Reviewed February 27, 2018 ", Choeng Thale,Siam Supper Club,"Have been here a few times now, service is top notch. Food is always great - the French Onion Soup is what keeps me coming back! A must have when you are in Phuket. If you don't drive - they offer pick up service so...More"
rn563116482,"Reviewed February 27, 2018 ", Choeng Thale,Siam Supper Club,"This place was recommended to us and it didn? disappoint. The ambience and atmosphere were amazing. Highly recommend! The manager, Ben, was extremely accommodating. Must try the goat cheese appetizer"
rn563068072,"Reviewed February 26, 2018 ", Choeng Thale,Siam Supper Club,"We always have a good time when visiting Phuket on Monday Jazz Night. Food is good (especially grilled tuna and snapper). Great ambiance, and the manager Ben always looks after us very well. Highly recommend this place. Desiree, Hong Kong"
rn562905797,"Reviewed February 26, 2018 ", Choeng Thale,Siam Supper Club,The food was delicious.:) Would recoment the meat- so tenker and very tasty. The prices for the meat is a bit high of Thai style. We had a great food experience.
rn562435593,"Reviewed February 24, 2018 ", Choeng Thale,Siam Supper Club,"Spend my vacation from 13 - 20th in Phuket.
I am a big fan of the Siam Supper Club.
The feel - touch and settings of the restaurant ....
so well done ... the wine cellar - the bar and the food outstanding. It is...More"
rn562236182,"Reviewed February 22, 2018 ", Choeng Thale,Siam Supper Club,"My wife, two youngest daughters and I just returned to China from a week in Phuket. We rented a car there for the first time and it really stretched the island for us. Besides the beach and the pool we got to visit with friends...More"
rn562141782,"Reviewed February 22, 2018 ", Choeng Thale,Siam Supper Club,"Everything was enjoyable except the prices for the wines that may be 400-500% as compared to what you are used to. But if you drink beer, it is the place for you to enjoyMore"
rn561905431,"Reviewed February 21, 2018 ", Choeng Thale,Siam Supper Club,"The food was tasty. Staff very attentive. The two british guys (owners probably) extremely friendly.
Portions are rather big.
When we asked them to call us a taxi to get to our hotel they even sent their own driver to take us back."
rn561819069,"Reviewed February 20, 2018 ", Choeng Thale,Siam Supper Club,"Well it? no surprise that this restaurant is number one on TripAdvisor for this area, we ate here last year in 2017 and wanted to come back this year again. We booked as I know it can be tricky to get a table...
The food...More"
rn561383980,"Reviewed February 18, 2018 ", Choeng Thale,Siam Supper Club,"Been a frequent tourist to Phuket for almost a decade and never tried SSC.... maybe because, contrary to most of the others, you can't see what's happening inside. But after the great reviews here, decided to give a try... and what a surprise!
A classic...More"
rn561203735,"Reviewed February 18, 2018 ", Choeng Thale,Siam Supper Club,"We returned again to Bang Tao Bay & whilst we are not Jazz fans so avoid Mondays at SSC, as usual we have visited there several times during our stay.
Ben & Chris made us feel most welcome & together with Khun Tor, Khun Meow,...More"
rn561133101,"Reviewed February 17, 2018 ", Choeng Thale,Siam Supper Club,I could write many things about that restaurant. In short: Great Location and you feel like to be turned 40-50 years back in time by the design and atmosphere. Great Service. Amazing Wine List from all around the world. Delicious food and super yummie desserts...More
rn561044651,"Reviewed February 17, 2018 ", Choeng Thale,Siam Supper Club,"We reserved a table at SSC for the Jazz Night (Monday) during our stay.
I requested our table reservation by email and got a prompt and polite reply from the manager Ben within hours.
Ben requested our room number at our hotel and arranged for...More"
rn560939556,"Reviewed February 16, 2018 ", Choeng Thale,Siam Supper Club,"We visited on a Friday night and had a wonderful, romantic evening. A chilled vibe with casually lavish decor, exquisite food, excellent service and great cocktails- we would highly recommend Siam Supper Club for a special occasion. On the higher end of what you would...More"
rn560152289,"Reviewed February 12, 2018 ", Choeng Thale,Siam Supper Club,"We booked in here for a evening meal, and they were really good to us, and our Granddaughter, who is 14 months old and is a little grumpy as she is cutting teeth at the moment but the Staff were really good to her and...More"
rn559529088,"Reviewed February 9, 2018 ", Choeng Thale,Siam Supper Club,What a cool place. Quirky and cool with photos and newspapers from USA past. What a wine list and the food is great too. We love sitting at the bar and clearly so do most of the local expats. The bar was packed and the...More
rn558812973,"Reviewed February 6, 2018 ", Choeng Thale,Siam Supper Club,"What a place ,recomended by friend and we loved it from ambience to food and warm service.promise to be back when i am back ."
rn558090301,"Reviewed February 3, 2018 ", Choeng Thale,Siam Supper Club,Food was superb we had bolognese and Thai chicken dish. Service was very good. Good wine selection all be it overpriced. Decor was interesting lots of black and white pictures. Would have given five but basically it? an overpriced expat tourist place.
rn557830480,"Reviewed February 1, 2018 ", Choeng Thale,Siam Supper Club,If you want a little break from Thai food this the place to come. Lovely air conditioned restaurant with a jazz theme. Lots of black and white photos of jazz stars on the walls long mahogany bar with back lit bottles very reminiscent of 1930...More
rn557644034,"Reviewed January 31, 2018 ", Choeng Thale,Siam Supper Club,"A regular go-to when in Phuket for upscale and quality western food, world class wine selection, delicious cocktails and an boisterous ambiance
Last trip was on New Years Eve and they featured the normal menu and didn't charge for some exorbitant fixed priced set like...More"
rn557368863,"Reviewed January 30, 2018 ", Choeng Thale,Siam Supper Club,"We've been coming here for years and this restaurant is consistently FAB. Great food (the caesar salad is a must), great atmosphere (the place buzzes!) and a great ma?re d' (Ben's the man). This time they excelled themselves with panache when the waiter made liquor...More"
rn557048779,"Reviewed January 29, 2018 ", Choeng Thale,Siam Supper Club,"We visited on 1st January, a Monday which is jazz night and reserved a table in advanced. As we were delayed to arrive from our hotel we contacted Ben at the venue to advise him we are still attending but will be late. When we...More"
rn556795473,"Reviewed January 27, 2018 ", Choeng Thale,Siam Supper Club,"We visited the Siam Supper Club earlier this month, following a recommendation from a friend. We were warmly greeted by the staff and were impressed by both the service and the food. Wine was impressive and the steaks were wonderful. Overall, with the food, wine,...More"
rn556610074,"Reviewed January 26, 2018 ", Choeng Thale,Siam Supper Club,"I've been here a number of times and never been disappointed.
The staff are friendly, helpful and do everything they can do make your evening just right. Especially Ben who does a great job looking after us.
The live jazz music on Monday evenings from...More"
rn555940514,"Reviewed January 23, 2018 ", Choeng Thale,Siam Supper Club,"We made a reservation and drove out there from Patong Hill as the Siam Supper Club was recommended by our friend David in Chiang Mai. He told us about their Jazz night which was the main reason we decided to make the reservation.
I highly...More"
rn555550233,"Reviewed January 22, 2018 ", Choeng Thale,Siam Supper Club,"Great evening.Every Monday Live Jazz music beside wonderful cocktails and very good dinner.
French onion soup is great. Caesar Salat good.
Spagetti Vongole in a light white wine sauce like in the Mediterranean area.
Since more than 15 years the same concept and quality at...More"
rn555374578,"Reviewed January 22, 2018 ", Choeng Thale,Siam Supper Club,"Loved this place from the moment we arrived....black and white pics of stars from the past, Frank Sinatra, Dean Martin, Sammy Davis Jr etc. Mood lighting and a great playlist. Service is attentive, extensive wine list and food was superb. We had the beef carpaccio...More"
rn555303933,"Reviewed January 21, 2018 ", Choeng Thale,Siam Supper Club,"Finally managed to visit this restaurant after many trips to Phuket, the atmosphere is good, normally full each night with a loyal local following. Service is very efficient, I highly recommend warm goats cheese starter with beetroot. Great selection of food, very good selection of...More"
rn555262804,"Reviewed January 21, 2018 ", Choeng Thale,Siam Supper Club,"Great find, tasty and affordable food and wonderful wine list. Nice bar area for drinks before dinner and interesting wall of fame."
rn554311029,"Reviewed January 16, 2018 ", Choeng Thale,Siam Supper Club,"This spot is full of the old school jazz vibe that just doesn't usually exist in Asia.
Good music, a bit of rat pack, and the best carpaccio in Phuket.
Coming again."
rn553714341,"Reviewed January 14, 2018 ", Choeng Thale,Siam Supper Club,"New York style. Ambience is superb, great service and nice crowd. Always a favourite for our family and the fillet steak from Australia is as good as your going to find anywhere. Been consistent for years. Ben and his team organise pick up from Laguna...More"
